,metadata.data_version,metadata.match_id,metadata.participants,info.game_datetime,info.game_length,info.game_version,info.participants,info.queue_id,info.tft_set_number
0,4,NA1_3241320067,"['0j3OKpE2Hg8Dy3VtBKnZRaclYuMJbUnxKLxiBtl4DyvPmnXw5vvj23dKRjfH4P_Op6G3K1rGlnUPYw', '7ixSTEE2AT95q62lmn5zp_l7ZKnoyjKCQ38ozQ7AxiwKEkNOkGkXX7UnHt8LlZ4oq-Tj9I1DKoqS8w', 'hwAQhD3bzNSbmoeNeDubHQFw7TNpFI2OW2PlNbH3KtFMB-PRZ6wK9BxO8EqdyQKa00mJNsxXyErtGQ', 'fxPWHW_dbzbkff1T6lPjCsZfj7PVHvmWEtIAGRSn7NGUIwr2570j9y-G79fjsrF__9lLnw-ZmGZ69Q', 'zuCGa6S5b8PXYm3U73IXqEwtYF8L38hm_HUGPQqShcZFDDMIhg4URgegm-fmeOs3zVshSDywAJ5YcQ', 'u1qCmzaNeoj_DNQFVmkLr1GHc4oSVq3_ahoFVNnGaMKxBDXKtdbd3TQ_AwExG3s62DdOAj9IM6zqLw', 'Se4bvLltMFycKp61NjK29qu0iBntT01_tZOXXCnMxgFCobj2-E8hsoxm-_6nFUkBQN0jNVaY3Er6_g', '1PhmEqSyxjFqWx8yCZIx15BoW7hM7qq6zDm14bB2YiNpz4zWhY-_aSOAP9AJ37M37P_C26g3vhe-0Q']",1576909279861,2059.82568359375,Version 9.24.300.6382 (Dec 06 2019/17:15:05) [PUBLIC] <__MAIN__>,"[{'companion': {'content_ID': '2915bce7-3ceb-4d54-aee9-76619e0adf8d', 'skin_ID': 4, 'species': 'PetGrumpyLion'}, 'gold_left': 1, 'last_round': 30, 'level': 7, 'placement': 5, 'players_eliminated': 0, 'puuid': '0j3OKpE2Hg8Dy3VtBKnZRaclYuMJbUnxKLxiBtl4DyvPmnXw5vvj23dKRjfH4P_Op6G3K1rGlnUPYw', 'time_eliminated': 1770.0208740234375, 'total_damage_to_players': 81, 'traits': [{'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Mountain', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Ocean', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Warden', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}], 'units': [{'character_id': 'TFT2_Syndra', 'items': [58, 79], 'name': 'Syndra', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Vladimir', 'items': [23, 19, 37], 'name': 'Vladimir', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Taliyah', 'items': [], 'name': 'Taliyah', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Brand', 'items': [10204, 44, 3], 'name': 'Brand', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Nautilus', 'items': [], 'name': 'Nautilus', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT2_Malphite', 'items': [10204, 6], 'name': 'Malphite', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Thresh', 'items': [], 'name': 'Thresh', 'rarity': 1, 'tier': 2}]}, {'companion': {'content_ID': '5897ad9f-4665-4372-8f3e-6c878adb8918', 'skin_ID': 1, 'species': 'PetTFTAvatar'}, 'gold_left': 48, 'last_round': 19, 'level': 5, 'placement': 8, 'players_eliminated': 0, 'puuid': '7ixSTEE2AT95q62lmn5zp_l7ZKnoyjKCQ38ozQ7AxiwKEkNOkGkXX7UnHt8LlZ4oq-Tj9I1DKoqS8w', 'time_eliminated': 1119.78466796875, 'total_damage_to_players': 0, 'traits': [{'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Ocean', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Woodland', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}], 'units': [{'character_id': 'TFT2_LeBlanc', 'items': [], 'name': 'Leblanc', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT2_Soraka', 'items': [], 'name': 'Soraka', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT2_Nautilus', 'items': [5], 'name': 'Nautilus', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Vladimir', 'items': [2, 56], 'name': 'Vladimir', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Syndra', 'items': [], 'name': 'Syndra', 'rarity': 1, 'tier': 1}]}, {'companion': {'content_ID': 'a8cca427-0ee2-45e2-8b06-4019cdd0757d', 'skin_ID': 1, 'species': 'PetMiniGolem'}, 'gold_left': 4, 'last_round': 28, 'level': 7, 'placement': 6, 'players_eliminated': 0, 'puuid': 'hwAQhD3bzNSbmoeNeDubHQFw7TNpFI2OW2PlNbH3KtFMB-PRZ6wK9BxO8EqdyQKa00mJNsxXyErtGQ', 'time_eliminated': 1676.6182861328125, 'total_damage_to_players': 67, 'traits': [{'name': 'Desert', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Metal', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Predator', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set2_Assassin', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Summoner', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}], 'units': [{'character_id': 'TFT2_Nocturne', 'items': [23, 7], 'name': 'Nocturne', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Khazix', 'items': [], 'name': 'Khazix', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Kindred', 'items': [], 'name': 'Kindred', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Zed', 'items': [27, 14, 22], 'name': 'Zed', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT2_Azir', 'items': [37], 'name': 'Azir', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Malzahar', 'items': [], 'name': 'Malzahar', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_RekSai', 'items': [10204], 'name': 'RekSai', 'rarity': 1, 'tier': 2}]}, {'companion': {'content_ID': '9f4ea728-5890-4ffe-a01d-07662833b3e0', 'skin_ID': 9, 'species': 'PetSennaBunny'}, 'gold_left': 3, 'last_round': 34, 'level': 7, 'placement': 3, 'players_eliminated': 0, 'puuid': 'fxPWHW_dbzbkff1T6lPjCsZfj7PVHvmWEtIAGRSn7NGUIwr2570j9y-G79fjsrF__9lLnw-ZmGZ69Q', 'time_eliminated': 1995.77392578125, 'total_damage_to_players': 126, 'traits': [{'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Mountain', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Ocean', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}], 'units': [{'character_id': 'TFT2_Brand', 'items': [57], 'name': 'Brand', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Veigar', 'items': [], 'name': 'Veigar', 'rarity': 2, 'tier': 3}, {'character_id': 'TFT2_Taliyah', 'items': [10204, 37], 'name': 'Taliyah', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Vladimir', 'items': [24], 'name': 'Vladimir', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Nasus', 'items': [67], 'name': 'Nasus', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Thresh', 'items': [77, 10204, 46], 'name': 'Thresh', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Malphite', 'items': [99], 'name': 'Malphite', 'rarity': 3, 'tier': 2}]}, {'companion': {'content_ID': '47f90ee9-181d-4085-a717-f8f5a15f8ed7', 'skin_ID': 18, 'species': 'PetPenguKnight'}, 'gold_left': 6, 'last_round': 35, 'level': 9, 'placement': 1, 'players_eliminated': 4, 'puuid': 'zuCGa6S5b8PXYm3U73IXqEwtYF8L38hm_HUGPQqShcZFDDMIhg4URgegm-fmeOs3zVshSDywAJ5YcQ', 'time_eliminated': 2048.498291015625, 'total_damage_to_players': 205, 'traits': [{'name': 'Inferno', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Mage', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Mountain', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Ocean', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}], 'units': [{'character_id': 'TFT2_Syndra', 'items': [], 'name': 'Syndra', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Annie', 'items': [99, 44, 26], 'name': 'Annie', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Taliyah', 'items': [], 'name': 'Taliyah', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Brand', 'items': [44, 33, 39], 'name': 'Brand', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Nami', 'items': [10204], 'name': 'Nami', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT2_Malphite', 'items': [38], 'name': 'Malphite', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Amumu', 'items': [79, 15, 10204], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT2_Thresh', 'items': [], 'name': 'Thresh', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Nautilus', 'items': [], 'name': 'Nautilus', 'rarity': 2, 'tier': 2}]}, {'companion': {'content_ID': 'eb78f626-c11a-480e-adeb-ed68afec8f81', 'skin_ID': 1, 'species': 'PetGriffin'}, 'gold_left': 25, 'last_round': 33, 'level': 8, 'placement': 4, 'players_eliminated': 0, 'puuid': 'u1qCmzaNeoj_DNQFVmkLr1GHc4oSVq3_ahoFVNnGaMKxBDXKtdbd3TQ_AwExG3s62DdOAj9IM6zqLw', 'time_eliminated': 1941.86279296875, 'total_damage_to_players': 118, 'traits': [{'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Mountain', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Ocean', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Woodland', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}], 'units': [{'character_id': 'TFT2_Thresh', 'items': [], 'name': 'Thresh', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Veigar', 'items': [33], 'name': 'Veigar', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Brand', 'items': [], 'name': 'Brand', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Taliyah', 'items': [], 'name': 'Taliyah', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_LeBlanc', 'items': [88, 10204], 'name': 'Leblanc', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Syndra', 'items': [], 'name': 'Syndra', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Vladimir', 'items': [66, 22], 'name': 'Vladimir', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Nautilus', 'items': [15, 10204, 67], 'name': 'Nautilus', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Malphite', 'items': [], 'name': 'Malphite', 'rarity': 3, 'tier': 1}]}, {'companion': {'content_ID': '51308483-ce6c-49e7-9727-aa300827016f', 'skin_ID': 1, 'species': 'PetMiner'}, 'gold_left': 24, 'last_round': 35, 'level': 8, 'placement': 2, 'players_eliminated': 0, 'puuid': 'Se4bvLltMFycKp61NjK29qu0iBntT01_tZOXXCnMxgFCobj2-E8hsoxm-_6nFUkBQN0jNVaY3Er6_g', 'time_eliminated': 2048.498291015625, 'total_damage_to_players': 122, 'traits': [{'name': 'Crystal', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Inferno', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set2_Glacial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 6, 'style': 3, 'tier_current': 3, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}], 'units': [{'character_id': 'TFT2_Twitch', 'items': [], 'name': 'Twitch', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Varus', 'items': [], 'name': 'Varus', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT2_Ezreal', 'items': [49, 1], 'name': 'Ezreal', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Kindred', 'items': [99], 'name': 'Kindred', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Ashe', 'items': [24, 12, 16], 'name': 'Ashe', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [10204], 'name': 'Vayne', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Taric', 'items': [10204], 'name': 'Taric', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT2_Amumu', 'items': [14, 47, 13], 'name': '', 'rarity': 4, 'tier': 1}]}, {'companion': {'content_ID': '3ae85287-a4c0-4076-be3b-5c76951b2790', 'skin_ID': 1, 'species': 'PetAkaliDragon'}, 'gold_left': 0, 'last_round': 27, 'level': 7, 'placement': 7, 'players_eliminated': 1, 'puuid': '1PhmEqSyxjFqWx8yCZIx15BoW7hM7qq6zDm14bB2YiNpz4zWhY-_aSOAP9AJ37M37P_C26g3vhe-0Q', 'time_eliminated': 1603.4879150390625, 'total_damage_to_players': 61, 'traits': [{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Light', 'num_units': 6, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Soulbound', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}], 'units': [{'character_id': 'TFT2_Lucian', 'items': [37], 'name': 'Lucian', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Soraka', 'items': [], 'name': 'Soraka', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Senna', 'items': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [23], 'name': 'Vayne', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Jax', 'items': [23, 10204, 59], 'name': 'Jax', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Yorick', 'items': [], 'name': 'Yorick', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Aatrox', 'items': [10204], 'name': 'Aatrox', 'rarity': 2, 'tier': 2}]}]",1100,2
